M|MECHX|201204|A|12|21|261|39500|38900|600|0|600|0|0|0|0|.0167|.01|0|0|0|600|0|0|0|0                                                                                      
M|MECHX|201204|A|13|21|16|2800|2800|0|0|0|0|0|0|0|0|||||||||                                                                                                              
M|MECHX|201204|A|14|21|1626|237500|237500|0|0|0|0|0|0|0|0|||||||||                                                                                                        
M|MECHX|201204|A|14|22|3|1625|1125|500|0|500|0|0|0|0|-.01|||||||||                                                                                                        
M|MECHX|201204|A|15|21|187|25800|25800|0|0|0|0|0|0|0|0|||||||||                                                                                                           
M|MECHX|201204|A|15|22|1|500|500|0|0|0|0|0|0|0|0|||||||||                                                                                                                 
M|MECHX|201204|AA|12|21|200|20994|18494|2500|0|2500|0|0|0|0|.018|.0088|0|0|0|2500|0|0|0|0                                                                                 
M|MECHX|201204|AA|12|22|20|22691|17500|5191|0|5191|0|0|0|0|.0373|.0073|0|0|0|5191|0|0|0|0                                                                                 
M|MECHX|201204|AA|12|23|25|62657|56000|6657|0|6657|0|0|0|0|.0528|.01|0|0|0|6657|0|0|0|0                                                                                   
M|MECHX|201204|AA|14|21|384|38762|36862|1900|0|400|500|300|500|200|.0205|||||||||                                                                                         
M|MECHX|201204|AA|14|22|46|47900|46400|1500|0|0|1500|0|0|0|-.01|||||||||                                                                                                  
M|MECHX|201204|AA|14|23|75|178000|178000|0|0|0|0|0|0|0|0|||||||||                                                                                                         
M|MECHX|201204|AA|15|21|59|5900|5900|0|0|0|0|0|0|0|0|||||||||                                                                                                             
M|MECHX|201204|AA|15|22|1|800|800|0|0|0|0|0|0|0|0|||||||||                                                                                                                
M|MECHX|201204|AA|15|23|1|2200|2200|0|0|0|0|0|0|0|0|||||||||                                                                                                              
M|MECHX|201204|AAN|12|21|1|100|0|100|0|100|0|0|0|0|.52|.01|0|0|0|100|0|0|0|0                                                                                              
M|MECHX|201204|AAN|14|21|2|200|100|100|0|100|0|0|0|0|-.52|||||||||                                                                                                        
M|MECHX|201204|AAN|15|21|18|2000|2000|0|0|0|0|0|0|0|0|||||||||                                                                                                            
M|MECHX|201204|AAP|12|21|5|547|200|347|0|347|0|0|0|0|-.2941|.0385|0|0|0|347|0|0|0|0                                                                                       
M|MECHX|201204|AAP|13|21|1|100|100|0|0|0|0|0|0|0|0|||||||||                                                                                                               
M|MECHX|201204|AAP|14|21|5|500|300|200|0|100|0|100|0|0|.14|||||||||                                                                                                       
M|MECHX|201204|AAPL|12|21|120|14039|10780|3259|0|3259|0|0|0|0|1.1304|1.1806|0|0|0|2019|0|1240|1.4544|0                                                                    
M|MECHX|201204|AAPL|12|22|6|8225|1000|7225|0|7225|0|0|0|0|.9731|1.9938|0|0|0|0|0|7225|.9461|0                                                                             
M|MECHX|201204|AAPL|12|23|13|40703|0|40703|0|40703|0|0|0|0|2.0914|1.6209|0|0|0|2000|0|38703|.778|0                                                                        
M|MECHX|201204|AAPL|12|24|14|89310|0|89310|0|89310|0|0|0|0|2.4803|2.6202|0|0|0|0|0|89310|1.2597|0                                                                         
M|MECHX|201204|AAPL|13|21|2535|255946|255407|539|0|539|0|0|0|0|-.5847|||||||||                                                                                            
M|MECHX|201204|AAPL|13|22|4|4342|2243|2099|0|2099|0|0|0|0|1.7454|||||||||                                                                                                 
M|MECHX|201204|AAPL|13|23|1|3080|0|3080|0|3080|0|0|0|0|1.2228|||||||||                                                                                                    
M|MECHX|201204|AAPL|13|24|2|17200|0|17200|0|17200|0|0|0|0|-.3081|||||||||                                                                                                 
M|MECHX|201204|AAPL|14|21|3599|360190|359890|300|0|300|0|0|0|0|-2|||||||||                                                                                                
M|MECHX|201204|AAPL|14|22|1|1500|0|1500|0|1500|0|0|0|0|-1.44|||||||||                                                                                                     
M|MECHX|201204|AAPL|14|23|1|2000|0|2000|0|2000|0|0|0|0|-.2|||||||||                                                                                                       
M|MECHX|201204|AAPL|15|21|5722|572601|572106|495|0|495|0|0|0|0|1.7023|||||||||                                                                                            
M|MECHX|201204|AAPL|15|23|2|6350|0|6350|0|6350|0|0|0|0|-.6925|||||||||                                                                                                    
M|MECHX|201204|AAT|12|21|1|255|0|255|0|255|0|0|0|0|.08|.02|0|0|0|255|0|0|0|0                                                                                              
M|MECHX|201204|AAT|15|21|15|1500|1500|0|0|0|0|0|0|0|0|||||||||                                                                                                            
M|MECHX|201204|AAU|15|21|4|400|400|0|0|0|0|0|0|0|0|||||||||                                                                                                               
M|MECHX|201204|AAV|15|21|13|1300|1300|0|0|0|0|0|0|0|0|||||||||                                                                                                            
M|MECHX|201204|AAWW|15|21|29|2900|2900|0|0|0|0|0|0|0|0|||||||||                                                                                                           
M|MECHX|201204|AB|15|21|45|4500|4500|0|0|0|0|0|0|0|0|||||||||                                                                                                             
M|MECHX|201204|ABB|12|21|133|33100|33100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0                                                                                                
M|MECHX|201204|ABB|13|21|1|200|200|0|0|0|0|0|0|0|0|||||||||                                                                                                               
M|MECHX|201204|ABB|14|21|524|129400|129400|0|0|0|0|0|0|0|0|||||||||                                                                                                       
M|MECHX|201204|ABB|15|21|16|2500|2500|0|0|0|0|0|0|0|0|||||||||                                                                                                            
M|MECHX|201204|ABC|12|21|232|41740|40300|1440|0|1440|0|0|0|0|.0044|.01|0|0|0|1440|0|0|0|0                                                                                 
M|MECHX|201204|ABC|12|22|1|500|0|500|0|500|0|0|0|0|.07|0|0|0|0|500|0|0|0|0                                                                                                
M|MECHX|201204|ABC|13|21|6|1400|1400|0|0|0|0|0|0|0|0|||||||||                                                                                                             
M|MECHX|201204|ABC|14|21|933|172100|172100|0|0|0|0|0|0|0|0|||||||||                                                                                                       
M|MECHX|201204|ABC|14|22|2|1000|500|500|0|0|0|0|500|0|-.07|||||||||                                                                                                       
M|MECHX|201204|ABC|15|21|73|12100|12000|100|0|0|0|0|100|0|.07|||||||||                                                                                                    
M|MECHX|201204|ABD|13|21|1|100|100|0|0|0|0|0|0|0|0|||||||||                                                                                                               
M|MECHX|201204|ABD|15|21|31|3100|3100|0|0|0|0|0|0|0|0|||||||||                                                                                                            
M|MECHX|201204|ABD|15|22|1|1000|0|1000|0|0|0|1000|0|0|.15|||||||||                                                                                                        
M|MECHX|201204|ABFS|12|21|1|100|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0                                                                                                     
M|MECHX|201204|ABFS|15|21|46|4600|4600|0|0|0|0|0|0|0|0|||||||||                                                                                                           
M|MECHX|201204|ABG|12|21|5|589|100|489|0|489|0|0|0|0|.0255|.0382|0|0|0|489|0|0|0|0                                                                                        
M|MECHX|201204|ABG|12|22|1|500|0|500|0|500|0|0|0|0|.06|.01|0|0|0|500|0|0|0|0                                                                                              
M|MECHX|201204|ABG|15|21|3|300|300|0|0|0|0|0|0|0|0|||||||||                                                                                                               
M|MECHX|201204|ABH|15|21|7|700|700|0|0|0|0|0|0|0|0|||||||||                                                                                                               
M|MECHX|201204|ABM|12|21|2|200|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0                                                                                                      
M|MECHX|201204|ABM|14|21|2|200|200|0|0|0|0|0|0|0|0|||||||||                                                                                                               
M|MECHX|201204|ABM|15|21|13|2100|2100|0|0|0|0|0|0|0|0|||||||||                                                                                                            
M|MECHX|201204|ABMD|15|21|9|900|900|0|0|0|0|0|0|0|0|||||||||                                                                                                              
M|MECHX|201204|ABR|12|21|2|200|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0                                                                                                      
M|MECHX|201204|ABR|14|21|3|300|300|0|0|0|0|0|0|0|0|||||||||                                                                                                               
M|MECHX|201204|ABT|12|21|67|9947|5895|4052|0|4052|0|0|0|0|.0147|.0058|0|0|0|4052|0|0|0|0                                                                                  
M|MECHX|201204|ABT|12|22|9|6409|1500|4909|0|4909|0|0|0|0|.0675|.01|0|0|0|4909|0|0|0|0                                                                                     
M|MECHX|201204|ABT|13|21|3|600|600|0|0|0|0|0|0|0|0|||||||||                                                                                                               
M|MECHX|201204|ABT|14|21|218|33795|31695|2100|0|1000|400|300|400|0|.0086|||||||||                                                                                         
M|MECHX|201204|ABT|14|22|6|3500|2500|1000|0|0|1000|0|0|0|-.01|||||||||                                                                                                    
M|MECHX|201204|ABT|14|23|1|2000|0|2000|0|0|0|0|2000|0|-.0331|||||||||                                                                                                     
M|MECHX|201204|ABT|15|21|36|5000|4600|400|0|0|0|0|400|0|.03|||||||||                                                                                                      
M|MECHX|201204|ABT|15|22|1|500|500|0|0|0|0|0|0|0|0|||||||||                                                                                                               
M|MECHX|201204|ABTL|12|22|1|500|0|500|0|500|0|0|0|0|0|.01|0|0|0|500|0|0|0|0                                                                                               
M|MECHX|201204|ABTL|13|22|2|1000|0|1000|0|500|500|0|0|0|-.0182|||||||||                                                                                                   
M|MECHX|201204|ABTL|13|23|4|12000|9000|3000|0|3000|0|0|0|0|-.0301|||||||||                                                                                                
M|MECHX|201204|ABTL|13|24|1|8000|8000|0|0|0|0|0|0|0|0|||||||||                                                                                                            
M|MECHX|201204|ABTL|14|22|1|500|0|500|0|0|0|0|500|0|.0363|||||||||                                                                                                        
M|MECHX|201204|ABTL|14|23|1|3000|3000|0|0|0|0|0|0|0|0|||||||||                                                                                                            
M|MECHX|201204|ABTL|14|24|1|5000|5000|0|0|0|0|0|0|0|0|||||||||                                                                                                            
M|MECHX|201204|ABTL|15|23|1|3000|0|3000|0|0|0|0|0|0|.0301|||||||||                                                                                                        
M|MECHX|201204|ABTL|15|24|2|10000|10000|0|0|0|0|0|0|0|0|||||||||                                                                                                          
M|MECHX|201204|ABV|12|21|340|46800|46600|200|0|200|0|0|0|0|-.19|.01|0|0|0|200|0|0|0|0                                                                                     
M|MECHX|201204|ABV|13|21|23|3700|3700|0|0|0|0|0|0|0|0|||||||||                                                                                                            
M|MECHX|201204|ABV|14|21|1590|224100|224000|100|0|100|0|0|0|0|-.31|||||||||                                                                                               
M|MECHX|201204|ABV|14|22|1|500|500|0|0|0|0|0|0|0|0|||||||||                                                                                                               
M|MECHX|201204|ABV|15|21|433|77200|77000|200|0|0|200|0|0|0|.19|||||||||                                                                                                   
M|MECHX|201204|ABV|15|22|26|16200|16200|0|0|0|0|0|0|0|0|||||||||                                                                                                          
M|MECHX|201204|ABX|12|21|38|4000|3600|400|0|400|0|0|0|0|-.06|.01|0|0|0|400|0|0|0|0                                                                                        
M|MECHX|201204|ABX|12|22|2|1200|800|400|0|400|0|0|0|0|-.05|.01|0|0|0|400|0|0|0|0                                                                                          
M|MECHX|201204|ABX|14|21|209|21044|20800|244|0|0|244|0|0|0|.05|||||||||                                                                                                   
M|MECHX|201204|ABX|14|22|3|1800|1000|800|0|0|200|0|600|0|.055|||||||||                                                                                                    
